candidate_id,episode_id,split,label,variant_id,first_death,first_death_reason,final_accepted,final_score
"c=4fbd11552d31","Ive926sC6mc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=3dea3e5457fa","Ive926sC6mc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=4dd5f671a4bf","Ive926sC6mc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=5c8e458608a5","Ive926sC6mc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=39809f08d870","Ive926sC6mc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=b356115ea703","Ive926sC6mc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=efc96b5ff357","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=0b7365711665","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","67"
"c=a9454d171520","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=0a8930d6547d","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","68"
"c=7ad4c7ea26e1","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","71"
"c=0ea0eec5861d","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=bb5e426b24d4","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","73"
"c=34a26a170074","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=ed3006ecb613","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","75"
"c=b0f88c74d568","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=b93dea14069f","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=954b13bd8fc5","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","70"
"c=6e6c50932afe","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","68"
"c=9e6083fd582d","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","67"
"c=af2c9767dfc9","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","63"
"c=d84c8ed84c1d","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","76"
"c=cc93f78f2560","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","53"
"c=5344309f5035","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=89c7ff470ab9","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=6065a196f512","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","70"
"c=1050a749a4ab","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","71"
"c=30530741cb5d","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","74"
"c=f88e817e3405","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=01d19a20f680","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=bc972bc28ba9","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","67"
"c=cd6ab088f406","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=0b8036e74010","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=4aadfdb28614","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","73"
"c=f2b09412b76a","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=3ec20b4e7bdb","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=75eefcbb5637","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=39bc82d281fe","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=ef880ff1313e","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=1913d2cef342","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=12592847e510","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","67"
"c=61f36afc88b9","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=c1e4676c7568","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=8da1ffee2f07","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=a7c70f811837","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","70"
"c=62d45d3f4110","3NSC5nps3OM","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=c410ad997f6c","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=838e8882741c","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=04eb387f9df0","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=3530365d9492","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","53"
"c=20ead57a75ba","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=66793f247b52","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=dc86cdd46fad","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=d6a753effac3","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=5ba8e08ddcfa","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=fc414046e98f","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=a6087fc24f50","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=4ba55bd87a91","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=8e811b9695df","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=9e94a8b9a84c","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=24a233d5fb09","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=8652ccf7e90f","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=5956d82f141a","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=579ce7c7ae72","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=39c2fc0001b4","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=5d4688039ab1","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=b69cff48a835","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=4554409f9874","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=776b141172e0","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=39b4302deff1","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=8616efa4dfa6","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=92bef482c319","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=abf6809c1f45","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=4acba6c06e08","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=7c6619cfa752","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=f2368808c0c5","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=750dfd7d46fb","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=fad35e0d1a88","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=051da761b525","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=8a8caaba84df","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=dbda7da6c2c1","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=0fb0d871c5aa","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=b64aba548e90","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=aee89a74a40c","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=e58e6721f1ad","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=15db40d6dca1","376JmatmnaI","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=034b191a2b7e","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=2b2afe1d834c","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=1e4705b8dfd4","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=cb087f1e340a","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=4b8864c310d3","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","50"
"c=8f4c6b9115b4","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=d67f3fddfe4c","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=5755ef4bff9f","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=2a12042ef32f","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=19483c4136db","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=8ab3662400ce","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=270f0c069e3d","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=8b967ae58864","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=f730573bb1ef","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=7c024252d888","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","53"
"c=7aab958e7699","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=b99c5bdeb83a","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=e2b23b1b7a03","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=da859c20ba8d","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=979e03b50ec1","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","71"
"c=a0591b5149a8","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=bf46b383409d","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=f0dba52b54f9","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","75"
"c=6b1e99b64f87","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=41a6fb754065","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=c8d4b9bd438e","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=507346fbf19c","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","51"
"c=f716e4066232","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=1338bdd4b591","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=ddf22c69f046","XuoqKYxDHVc","legacy","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","50"
"c=9d692dad74ab","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=7e58f435b77b","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=824c082a3d90","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=1e6db7684cf5","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=c4e9f380fafc","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=7b65adabb593","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","71"
"c=f5ee0b594e06","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=8a8c6c159418","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=77c85268ffbb","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=e5ff40b38939","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=ff96a912a96b","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=a7e7e1cca9e3","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=08d9c6038256","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=2db100c4d3fc","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=e93ed61d0b77","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=4c3bdbf3cc27","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=eb368cc6e1d1","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","63"
"c=db9c366a36ba","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=b8377085968f","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=1e698710416e","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=f06f944ce9d1","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=6b19130cbab5","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=37b93f6222b1","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=981bbdb2e679","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=3ce81ef16088","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","58"
"c=0e66be36eaed","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=fd43a360f9ca","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","51"
"c=db382577df0a","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=71c9ad54af71","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=973630f05211","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=f389b51fbb63","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=ea5a4f3ca781","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","67"
"c=2dbb6d71a5b8","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=80d0ff2654a4","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=0add66c94274","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","63"
"c=f22fba8fcc22","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=7a99811e6633","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=8541af1b8ff1","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","67"
"c=76b32fe81087","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=8a513a1e9c2e","LAmGfokvgzA","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=c8cd731b1924","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=42d635384958","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","55"
"c=dd50b24fdd19","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","67"
"c=6d69e26a54d4","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=8aced23b4e66","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=f932f2803187","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=581afd9b9b12","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=e932e163453e","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=349087ed8bfb","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=10fceb802d7e","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","54"
"c=bf3aa3783b18","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","59"
"c=75fa40ae77e0","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=27ad4c267974","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=74db4bef1717","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=9a007779a702","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=910cc4345aef","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","70"
"c=295979ebdb26","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","72"
"c=64361bf4b27e","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","69"
"c=3c4424551805","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","62"
"c=1eaba615b4a5","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","70"
"c=424bf001b74d","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=e5b10b9b261e","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=64683ab0d92e","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=3b8a75600874","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=e55fa678dc8b","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","68"
"c=5a3dd2e0129b","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","63"
"c=cd9e9e1d6552","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=67d812a788aa","vs6x8VUGXCw","calibration","PASS","NEGATIVE_CONTROL","SURVIVED",,"true","68"
"c=462a889a5137","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","74"
"c=eec2dcd2190e","vs6x8VUGXCw","calibration","PASS","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=e8b3fe5ed20d","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","64"
"c=53cad791d9b6","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","73"
"c=38b3ff060d19","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","66"
"c=0ef2270deef0","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","61"
"c=09b4cdf9d432","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","57"
"c=3a5bb006e3f4","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=da12fead9624","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","60"
"c=ab244e1f7fb9","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","56"
"c=8fb5d1aacb96","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","65"
"c=c800e4d5a1ea","vs6x8VUGXCw","calibration","FAIL","NEGATIVE_CONTROL","SURVIVED",,"true","63"
